worker_id,sentence_id,aspect,source,other_dataset,asset_simplification,other_simplification,winner
A28SYXQL3YOKVL,277,meaning,"Mercury is similar in appearance to the moon: it is heavily cratered with regions of smooth Plains, has no natural satellites and no substantial atmosphere.",hsplit,Mercury looks like the moon. It has many craters with areas of smooth Plains. It also has no natural satellites and not much atmosphere.,Mercury is similar in appearance to the moon. It is heavily cratered with regions of smooth plain. It has no natural satellites and no substantial atmosphere.,similar
A28SYXQL3YOKVL,277,simplicity,"Mercury is similar in appearance to the moon: it is heavily cratered with regions of smooth Plains, has no natural satellites and no substantial atmosphere.",hsplit,Mercury looks like the moon. It has many craters with areas of smooth Plains. It also has no natural satellites and not much atmosphere.,Mercury is similar in appearance to the moon. It is heavily cratered with regions of smooth plain. It has no natural satellites and no substantial atmosphere.,asset
A28SYXQL3YOKVL,219,fluency,"Loèche Harbours the installations of Onyx, the Swiss Interception system for electronic intelligence gathering.",hsplit,"Loeche owns the installations of Onyx, the Swiss system for electronic intelligence gathering.",Loèche Harbours the installations of Onyx. Onyx is the Swiss Interception system for electronic intelligence gathering.,asset
A28SYXQL3YOKVL,219,meaning,"Loèche Harbours the installations of Onyx, the Swiss Interception system for electronic intelligence gathering.",hsplit,"Loeche owns the installations of Onyx, the Swiss system for electronic intelligence gathering.",Loèche Harbours the installations of Onyx. Onyx is the Swiss Interception system for electronic intelligence gathering.,similar
A28SYXQL3YOKVL,219,simplicity,"Loèche Harbours the installations of Onyx, the Swiss Interception system for electronic intelligence gathering.",hsplit,"Loeche owns the installations of Onyx, the Swiss system for electronic intelligence gathering.",Loèche Harbours the installations of Onyx. Onyx is the Swiss Interception system for electronic intelligence gathering.,asset
A2TBXASXZIRNNW,77,fluency,Volterra is a town in the Tuscany region of Italy.,hsplit,Volterra is a town in the Tuscany area.,Volterra is a town. It is in the Tuscany region of Italy.,similar
A2TBXASXZIRNNW,77,meaning,Volterra is a town in the Tuscany region of Italy.,hsplit,Volterra is a town in the Tuscany area.,Volterra is a town. It is in the Tuscany region of Italy.,similar
A2TBXASXZIRNNW,77,simplicity,Volterra is a town in the Tuscany region of Italy.,hsplit,Volterra is a town in the Tuscany area.,Volterra is a town. It is in the Tuscany region of Italy.,similar
A2TBXASXZIRNNW,96,fluency,The sheer weight of the Continental Icecap sitting on top of Lake Vostok is believed to contribute to the high oxygen concentration.,hsplit,The weight of the Continental Icecap on Lake Vostok is thought to contribute to the high oxygen concentration.,The sheer weight of the Continental Icecap is believed to contribute to the high oxygen concentration. The Icecap sits on top of Lake Vostok.,similar
A2TBXASXZIRNNW,96,meaning,The sheer weight of the Continental Icecap sitting on top of Lake Vostok is believed to contribute to the high oxygen concentration.,hsplit,The weight of the Continental Icecap on Lake Vostok is thought to contribute to the high oxygen concentration.,The sheer weight of the Continental Icecap is believed to contribute to the high oxygen concentration. The Icecap sits on top of Lake Vostok.,similar
A2TBXASXZIRNNW,96,simplicity,The sheer weight of the Continental Icecap sitting on top of Lake Vostok is believed to contribute to the high oxygen concentration.,hsplit,The weight of the Continental Icecap on Lake Vostok is thought to contribute to the high oxygen concentration.,The sheer weight of the Continental Icecap is believed to contribute to the high oxygen concentration. The Icecap sits on top of Lake Vostok.,similar
A2TBXASXZIRNNW,271,fluency,"Wario land the Wario land series is a Platforming series that started with Wario land: super Mario land 3, a Spin-Off of the super Mario land series.",hsplit,"The Wario land series is a Platforming series that began with Wario land: super Mario land 3, a Spin-Off of the super Mario land series.",Wario land the Wario land series is a Platforming series. It started with Wario land: super Mario land 3. it was a Spin-Off of the super Mario land series.,similar
A2TBXASXZIRNNW,271,meaning,"Wario land the Wario land series is a Platforming series that started with Wario land: super Mario land 3, a Spin-Off of the super Mario land series.",hsplit,"The Wario land series is a Platforming series that began with Wario land: super Mario land 3, a Spin-Off of the super Mario land series.",Wario land the Wario land series is a Platforming series. It started with Wario land: super Mario land 3. it was a Spin-Off of the super Mario land series.,similar
A2TBXASXZIRNNW,271,simplicity,"Wario land the Wario land series is a Platforming series that started with Wario land: super Mario land 3, a Spin-Off of the super Mario land series.",hsplit,"The Wario land series is a Platforming series that began with Wario land: super Mario land 3, a Spin-Off of the super Mario land series.",Wario land the Wario land series is a Platforming series. It started with Wario land: super Mario land 3. it was a Spin-Off of the super Mario land series.,similar
A2TBXASXZIRNNW,146,fluency,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,hsplit,Chauvin was embarrassed to get his award and then said he would n't take it.,Chauvin was embarrassed to receive his award. He initially indicated that he may not accept it.,asset
A2TBXASXZIRNNW,146,meaning,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,hsplit,Chauvin was embarrassed to get his award and then said he would n't take it.,Chauvin was embarrassed to receive his award. He initially indicated that he may not accept it.,hsplit
A2TBXASXZIRNNW,146,simplicity,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,hsplit,Chauvin was embarrassed to get his award and then said he would n't take it.,Chauvin was embarrassed to receive his award. He initially indicated that he may not accept it.,asset
A2TBXASXZIRNNW,186,fluency,"Terms such as ""Undies"" for underwear and ""movie"" for ""moving picture"" are Oft-Heard terms in English.",hsplit,"In English, people say ""Undies"" instead of underwear and ""movie"" instead of moving picture.","Terms such as ""Undies"" for underwear and ""movie"" for ""moving picture"" are Oft-Heard terms in English.",similar
A2TBXASXZIRNNW,186,meaning,"Terms such as ""Undies"" for underwear and ""movie"" for ""moving picture"" are Oft-Heard terms in English.",hsplit,"In English, people say ""Undies"" instead of underwear and ""movie"" instead of moving picture.","Terms such as ""Undies"" for underwear and ""movie"" for ""moving picture"" are Oft-Heard terms in English.",similar
A2TBXASXZIRNNW,186,simplicity,"Terms such as ""Undies"" for underwear and ""movie"" for ""moving picture"" are Oft-Heard terms in English.",hsplit,"In English, people say ""Undies"" instead of underwear and ""movie"" instead of moving picture.","Terms such as ""Undies"" for underwear and ""movie"" for ""moving picture"" are Oft-Heard terms in English.",similar
A2TBXASXZIRNNW,254,fluency,"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.",hsplit,"The polymer is most often epoxy, but other polymers, like polyester, vinyl Ester or nylon, are also sometimes used.","The polymer is most often epoxy. Other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.",similar
A2TBXASXZIRNNW,254,meaning,"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.",hsplit,"The polymer is most often epoxy, but other polymers, like polyester, vinyl Ester or nylon, are also sometimes used.","The polymer is most often epoxy. Other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.",similar
